ai_job_id,job_title,industry,ai_tool_used,automation_level,median_salary_usd,job_openings_2024,projected_openings_2030
3182,Data Entry Clerk,Marketing,ChatGPT,Low,124914,101991,23255
3183,Data Entry Clerk,IT,TensorFlow,High,85860,98077,99656
3184,AI Engineer,IT,OpenCV,High,120300,136012,147917
3185,Data Entry Clerk,Finance,UiPath,Low,78218,141277,85157
3186,Chatbot Operator,Finance,TensorFlow,High,134515,109994,120750
3187,RPA Developer,Finance,OpenCV,Low,136775,29953,62415
3188,Chatbot Operator,Marketing,UiPath,High,124625,39106,127934
3189,AI Engineer,IT,Power BI,Medium,78565,73861,149817
3190,Data Entry Clerk,Finance,Python,Medium,74846,120983,122767
3191,RPA Developer,Healthcare,Power BI,Low,110196,30950,104007
3192,Chatbot Operator,Marketing,TensorFlow,Low,95470,117724,111686
3193,ML Engineer,IT,Python,Medium,104761,50664,101137
3194,AI Engineer,Marketing,Python,High,95921,146731,169997
3195,Automation Analyst,IT,OpenCV,Medium,74336,42058,56323
3196,ML Engineer,IT,UiPath,Medium,129864,84650,198109
3197,ML Engineer,Finance,ChatGPT,High,121023,140904,73165
3198,Automation Analyst,IT,Python,Low,60087,47760,130851
3199,Chatbot Operator,Marketing,UiPath,High,39382,41333,80126
3200,Chatbot Operator,Finance,TensorFlow,High,42701,98295,23346
3201,ML Engineer,Healthcare,OpenCV,Low,88545,42054,141657
3202,Chatbot Operator,Marketing,UiPath,Low,97354,31963,129873
3203,Automation Analyst,Manufacturing,UiPath,Low,52590,10157,110896
3204,Automation Analyst,Finance,TensorFlow,High,139627,47012,108691
3205,Automation Analyst,Marketing,ChatGPT,Low,78718,51021,68800
3206,AI Engineer,Healthcare,UiPath,Low,42100,120513,47669
3207,RPA Developer,Finance,UiPath,High,112744,61858,120080
3208,Chatbot Operator,Manufacturing,Python,Medium,85335,105522,37398
3209,ML Engineer,Manufacturing,Python,High,77997,13462,183528
3210,AI Engineer,Marketing,TensorFlow,Low,42671,85645,102055
3211,ML Engineer,Finance,TensorFlow,Medium,59056,32155,59540
3212,Data Entry Clerk,Marketing,Python,Medium,56496,69407,103673
3213,RPA Developer,Marketing,Python,High,58215,89644,56108
3214,Automation Analyst,Marketing,OpenCV,High,112312,111056,13985
3215,RPA Developer,Marketing,UiPath,Medium,35277,140525,61515
3216,Automation Analyst,Marketing,Python,Medium,52238,143376,182444
3217,AI Engineer,Finance,TensorFlow,High,132450,113887,67757
3218,Automation Analyst,Manufacturing,ChatGPT,Medium,56313,135420,139987
3219,AI Engineer,Marketing,Power BI,Low,74105,44693,54230
3220,RPA Developer,Marketing,Power BI,Low,44460,49583,65940
3221,ML Engineer,Finance,TensorFlow,High,88399,36849,180906
3222,Chatbot Operator,Healthcare,OpenCV,Low,42322,48582,52596
3223,Automation Analyst,Healthcare,Power BI,Medium,100131,61115,51189
3224,Chatbot Operator,Manufacturing,Python,Medium,82859,74441,130529
3225,RPA Developer,Marketing,Power BI,Medium,143717,79170,109266
3226,Chatbot Operator,Manufacturing,Python,Medium,129932,50139,107760
3227,Automation Analyst,Healthcare,Power BI,Low,72499,86269,105746
3228,Chatbot Operator,IT,Python,High,127743,89778,149007
3229,Automation Analyst,Manufacturing,Python,Medium,47912,84034,127355
3230,ML Engineer,Healthcare,ChatGPT,High,146735,60037,138974
3231,Data Entry Clerk,Finance,TensorFlow,Low,122462,119280,32833
3232,Chatbot Operator,Finance,Power BI,Medium,70720,9486,93154
3233,Data Entry Clerk,Healthcare,OpenCV,High,46950,52991,177736
3234,AI Engineer,Manufacturing,OpenCV,Medium,126757,30809,41751
3235,Chatbot Operator,Healthcare,ChatGPT,High,97983,107991,128889
3236,Automation Analyst,Healthcare,OpenCV,Medium,44551,55579,162227
3237,Data Entry Clerk,Healthcare,ChatGPT,Medium,51959,58690,187595
3238,Automation Analyst,Marketing,UiPath,High,58450,61516,44480
3239,Automation Analyst,IT,Python,High,110179,136912,44045
3240,AI Engineer,Finance,OpenCV,Low,124898,149251,168968
3241,RPA Developer,Finance,UiPath,Medium,138867,96582,112627
3242,Automation Analyst,Manufacturing,Power BI,Medium,76205,89297,195792
3243,Automation Analyst,Finance,OpenCV,Low,145596,64137,38160
3244,ML Engineer,IT,UiPath,Low,66090,103115,180749
3245,Data Entry Clerk,Marketing,OpenCV,Low,60605,37443,184613
3246,Automation Analyst,Manufacturing,Power BI,Low,62368,5148,96214
3247,AI Engineer,IT,TensorFlow,High,88824,34936,70212
3248,RPA Developer,Marketing,ChatGPT,Low,117285,123344,31663
3249,RPA Developer,Finance,TensorFlow,Low,114994,85766,135934
3250,Chatbot Operator,Finance,Power BI,High,149126,112702,82271
3251,AI Engineer,IT,TensorFlow,High,65328,86354,77831
3252,Automation Analyst,Marketing,OpenCV,Low,88156,58205,28427
3253,RPA Developer,Finance,Power BI,High,69285,112084,30921
3254,Automation Analyst,IT,TensorFlow,High,130609,70933,58331
3255,Automation Analyst,Marketing,OpenCV,Low,86771,135221,192044
3256,Data Entry Clerk,IT,Power BI,High,44148,51094,143526
3257,RPA Developer,Finance,UiPath,High,104059,37657,180350
3258,ML Engineer,Marketing,ChatGPT,Medium,135230,85491,25001
3259,RPA Developer,Finance,Python,Low,88037,127375,20320
3260,RPA Developer,Marketing,OpenCV,High,56967,64010,101021
3261,Chatbot Operator,Manufacturing,Python,Medium,72257,90700,71891
3262,Chatbot Operator,Healthcare,Power BI,Medium,46575,136482,59223
3263,Automation Analyst,IT,Python,Medium,130827,138519,177728
3264,Chatbot Operator,IT,UiPath,High,90731,77909,26172
3265,ML Engineer,Marketing,Power BI,High,47656,107514,177475
3266,AI Engineer,Manufacturing,Python,Medium,38270,103640,112875
3267,RPA Developer,Marketing,TensorFlow,High,66739,10860,18334
3268,Data Entry Clerk,Healthcare,Power BI,Low,81611,124263,170304
3269,Automation Analyst,Marketing,OpenCV,Low,48208,131633,189112
3270,Chatbot Operator,Healthcare,OpenCV,Low,38828,31230,51589
3271,Data Entry Clerk,Finance,Python,Medium,52860,79174,143856
3272,Data Entry Clerk,Marketing,Power BI,Low,107989,107738,123438
3273,RPA Developer,Finance,ChatGPT,Low,99375,118270,109883
3274,Chatbot Operator,Healthcare,OpenCV,Low,48160,40277,126872
3275,Data Entry Clerk,Finance,TensorFlow,High,130019,85885,118311
3276,Data Entry Clerk,Marketing,Power BI,High,96726,129852,35580
3277,RPA Developer,Manufacturing,UiPath,High,77966,81200,140036
3278,Data Entry Clerk,Manufacturing,Python,Low,107287,51122,137578
3279,Automation Analyst,Finance,Power BI,Low,125643,125261,58019
3280,ML Engineer,Healthcare,Python,High,88535,53383,151275
3281,Chatbot Operator,Healthcare,ChatGPT,Medium,135182,90926,121761
3282,Automation Analyst,Healthcare,OpenCV,High,80340,60906,114459
3283,RPA Developer,Finance,UiPath,Low,64281,98867,178868
3284,Automation Analyst,Healthcare,OpenCV,Medium,126639,113595,83182
3285,ML Engineer,Finance,UiPath,Low,89625,90429,26819
3286,ML Engineer,Healthcare,TensorFlow,High,125841,33697,130981
3287,Data Entry Clerk,IT,OpenCV,Medium,60094,40517,99203
3288,Chatbot Operator,Manufacturing,TensorFlow,High,108641,8498,193480
3289,RPA Developer,IT,Python,High,45925,140700,198613
3290,AI Engineer,Finance,OpenCV,High,77219,50827,139267
3291,Data Entry Clerk,IT,OpenCV,High,78723,39927,58213
3292,AI Engineer,Marketing,Python,Low,88616,88107,179488
3293,Automation Analyst,Marketing,Python,Medium,40626,40662,124958
3294,Automation Analyst,Manufacturing,ChatGPT,High,115567,130193,162284
3295,RPA Developer,Manufacturing,ChatGPT,Medium,77597,149734,102029
3296,Automation Analyst,Manufacturing,ChatGPT,High,52562,53349,15350
3297,Chatbot Operator,Healthcare,UiPath,Low,87867,74480,82209
3298,AI Engineer,IT,UiPath,Medium,71557,112126,23133
3299,Data Entry Clerk,Finance,Python,Medium,109977,63519,12936
3300,Chatbot Operator,Marketing,ChatGPT,High,82131,118278,150064
3301,Chatbot Operator,Finance,Python,Low,49831,90194,20769
3302,Chatbot Operator,Healthcare,Python,High,54410,91366,31206
3303,Chatbot Operator,Healthcare,OpenCV,Low,93730,49957,159798
3304,Automation Analyst,Marketing,ChatGPT,Low,71181,133406,73854
3305,ML Engineer,IT,Python,Low,100521,47578,151168
3306,ML Engineer,Manufacturing,OpenCV,Low,101860,128700,116452
3307,ML Engineer,Finance,UiPath,Low,149329,110682,76365
3308,RPA Developer,Finance,OpenCV,Medium,52625,28865,186684
3309,Automation Analyst,Healthcare,UiPath,High,147254,12168,184136
3310,AI Engineer,Healthcare,Python,High,101742,76592,106538
3311,Automation Analyst,Marketing,Python,High,99153,59094,104297
3312,ML Engineer,Healthcare,TensorFlow,Medium,72826,25897,63013
3313,Chatbot Operator,IT,ChatGPT,Medium,135423,116879,139483
3314,RPA Developer,Manufacturing,OpenCV,High,45746,15062,165767
3315,Data Entry Clerk,Manufacturing,TensorFlow,Medium,102964,94816,35525
3316,RPA Developer,IT,Power BI,Low,125549,99094,33477
3317,ML Engineer,Manufacturing,Python,High,141411,58311,40563
3318,RPA Developer,Finance,TensorFlow,Medium,131653,100131,180353
3319,AI Engineer,Manufacturing,Python,Low,92418,86623,159728
3320,AI Engineer,Finance,UiPath,Medium,94383,89450,67404
3321,Data Entry Clerk,Manufacturing,UiPath,High,137170,79705,11799
3322,ML Engineer,Marketing,ChatGPT,Medium,81317,79953,140028
3323,Data Entry Clerk,Manufacturing,Power BI,High,59995,54436,175191
3324,RPA Developer,Finance,OpenCV,Low,68993,10165,153872
3325,ML Engineer,Finance,TensorFlow,Medium,123668,147299,195206
3326,AI Engineer,Finance,UiPath,Medium,49156,76846,45220
3327,Data Entry Clerk,Marketing,Python,Low,56583,117119,150290
3328,Automation Analyst,IT,ChatGPT,High,53791,103122,102203
3329,ML Engineer,Marketing,Power BI,High,37825,148049,112293
3330,Data Entry Clerk,Marketing,TensorFlow,Low,86905,42543,137644
3331,Data Entry Clerk,IT,Power BI,High,115515,146869,45440
3332,Automation Analyst,Finance,OpenCV,Low,47525,109416,51962
3333,AI Engineer,Finance,Python,Low,130656,129726,123879
3334,Chatbot Operator,IT,TensorFlow,Low,106295,17053,162514
3335,RPA Developer,IT,UiPath,Low,121841,21256,127168
3336,RPA Developer,Manufacturing,OpenCV,Medium,86327,113088,150572
3337,Chatbot Operator,Finance,TensorFlow,Low,61929,39069,87646
3338,Automation Analyst,Finance,OpenCV,High,62036,29217,185132
3339,AI Engineer,IT,Power BI,Medium,78694,127232,75644
3340,Data Entry Clerk,IT,TensorFlow,Medium,35408,97177,90882
3341,Automation Analyst,Healthcare,OpenCV,High,38329,84638,185608
3342,Data Entry Clerk,Marketing,UiPath,Medium,53837,9728,197709
3343,Chatbot Operator,Marketing,TensorFlow,Medium,56403,95641,85603
3344,RPA Developer,Marketing,OpenCV,Medium,112347,51961,100890
3345,AI Engineer,Manufacturing,OpenCV,High,77811,64897,43586
3346,AI Engineer,Healthcare,UiPath,Medium,93020,95946,14742
3347,Automation Analyst,Healthcare,UiPath,Low,140879,100846,173907
3348,AI Engineer,IT,OpenCV,High,53727,39014,175038
3349,RPA Developer,Manufacturing,TensorFlow,High,147354,77864,10382
3350,Chatbot Operator,Manufacturing,Python,Low,37622,77410,151317
3351,AI Engineer,IT,TensorFlow,Low,122693,144807,161011
3352,Automation Analyst,Healthcare,UiPath,High,85884,7464,157954
3353,Chatbot Operator,Marketing,Python,High,146469,50519,153064
3354,AI Engineer,Marketing,OpenCV,High,47855,50133,117705
3355,ML Engineer,Manufacturing,OpenCV,Medium,79263,58833,123651
3356,RPA Developer,Manufacturing,ChatGPT,Medium,39928,128152,15929
3357,Automation Analyst,Healthcare,UiPath,High,133438,12054,150966
3358,Chatbot Operator,Healthcare,Python,High,60142,124937,24815
3359,ML Engineer,Finance,OpenCV,Medium,138121,65906,101253
3360,Chatbot Operator,Healthcare,OpenCV,High,93530,126263,193493
3361,AI Engineer,IT,TensorFlow,High,118363,145929,101684
3362,AI Engineer,Marketing,Power BI,Low,47899,100057,39429
3363,Automation Analyst,Marketing,Python,Medium,100095,146085,104807
3364,Automation Analyst,IT,Python,Low,127012,14528,112232
3365,RPA Developer,Finance,UiPath,Low,142258,33727,32190
3366,Chatbot Operator,IT,OpenCV,Medium,43452,146840,193009
3367,ML Engineer,Healthcare,OpenCV,Medium,58627,146941,102307
3368,Data Entry Clerk,Finance,Power BI,High,129011,119642,43454
3369,Chatbot Operator,Healthcare,OpenCV,High,44770,64044,134301
3370,ML Engineer,Marketing,TensorFlow,Medium,142798,82494,134671
3371,Automation Analyst,Marketing,UiPath,Medium,124314,34549,59336
3372,Automation Analyst,Manufacturing,UiPath,High,123855,147541,136877
3373,Chatbot Operator,IT,ChatGPT,High,82291,118125,132668
3374,ML Engineer,Finance,Python,Medium,117050,112160,185259
3375,AI Engineer,Finance,Python,Low,46879,127804,165326
3376,ML Engineer,Manufacturing,Power BI,Medium,68708,139710,178783
3377,Data Entry Clerk,Manufacturing,UiPath,High,97310,45552,133714
3378,Automation Analyst,Manufacturing,ChatGPT,Low,121243,29936,59698
3379,ML Engineer,Manufacturing,UiPath,Low,112750,56980,24851
3380,ML Engineer,IT,OpenCV,Low,124928,85995,180284
3381,Chatbot Operator,Marketing,ChatGPT,High,110327,24798,113923
3382,Automation Analyst,Finance,Power BI,Medium,61788,43286,36845
3383,Chatbot Operator,Manufacturing,Python,Medium,74128,12447,85335
3384,Data Entry Clerk,Healthcare,UiPath,Medium,57914,100410,150639
3385,ML Engineer,Healthcare,ChatGPT,Low,39745,132610,32881
3386,Automation Analyst,Healthcare,Python,Medium,45164,6345,179355
3387,ML Engineer,Manufacturing,TensorFlow,Medium,38265,48776,44478
3388,AI Engineer,Manufacturing,UiPath,Low,118766,91961,191589
3389,Chatbot Operator,IT,OpenCV,Medium,99761,77676,66979
3390,AI Engineer,IT,TensorFlow,High,36371,61447,128871
3391,Chatbot Operator,Healthcare,ChatGPT,Medium,55507,26372,45109
3392,Data Entry Clerk,Finance,ChatGPT,Medium,132254,72021,176608
3393,RPA Developer,Healthcare,Power BI,High,41204,79432,33191
3394,Chatbot Operator,IT,Power BI,High,43312,81355,21432
3395,ML Engineer,IT,UiPath,Medium,83664,10554,145133
3396,ML Engineer,Healthcare,Python,High,45509,53151,166921
3397,Data Entry Clerk,Finance,Power BI,Low,140965,6076,32565
3398,RPA Developer,Healthcare,UiPath,Low,51287,78548,173766
3399,Automation Analyst,Healthcare,Python,Low,56962,73061,140230
3400,AI Engineer,Healthcare,ChatGPT,Medium,141524,74871,111448
3401,Data Entry Clerk,IT,OpenCV,High,75300,71444,128080
3402,AI Engineer,IT,ChatGPT,High,149997,22261,34205
3403,Automation Analyst,Manufacturing,Python,Medium,137447,70193,194828
3404,Automation Analyst,Healthcare,TensorFlow,Low,67238,24342,70176
3405,Chatbot Operator,IT,Power BI,Low,93883,15706,139083
3406,Automation Analyst,Marketing,TensorFlow,Medium,100692,126057,191636
3407,ML Engineer,Healthcare,OpenCV,High,114972,58780,156838
3408,AI Engineer,Marketing,ChatGPT,High,122510,44639,52232
3409,Chatbot Operator,Finance,Power BI,Low,133101,90089,62522
3410,Data Entry Clerk,IT,TensorFlow,High,115264,102741,50305
3411,Chatbot Operator,Finance,TensorFlow,High,51402,111792,34429
3412,RPA Developer,Healthcare,Python,High,118436,20633,29741
3413,RPA Developer,Manufacturing,ChatGPT,Low,65739,111924,31010
3414,Automation Analyst,Marketing,Python,Medium,40855,98254,174509
3415,Automation Analyst,Finance,ChatGPT,Medium,107317,45033,182877
3416,Automation Analyst,Healthcare,OpenCV,Low,47580,52648,94000
3417,Chatbot Operator,IT,Power BI,High,74166,104870,36805
3418,RPA Developer,Finance,TensorFlow,Low,38090,19374,191864
3419,Data Entry Clerk,Marketing,UiPath,Low,56337,14470,35358
3420,Automation Analyst,Manufacturing,Power BI,Medium,131087,141283,185874
3421,Automation Analyst,Marketing,UiPath,Low,113480,97238,109935
3422,ML Engineer,Healthcare,ChatGPT,Low,88619,80554,188786
3423,Chatbot Operator,IT,UiPath,High,118650,101193,41926
3424,Automation Analyst,Finance,UiPath,High,121629,124157,178882
3425,ML Engineer,Marketing,OpenCV,Medium,81833,44754,58252
3426,Chatbot Operator,Finance,TensorFlow,Low,99339,82150,121046
3427,Data Entry Clerk,Healthcare,Python,High,134480,119850,33917
3428,RPA Developer,Marketing,UiPath,Low,54012,123715,133664
3429,Chatbot Operator,Marketing,Python,High,80070,91348,13153
3430,AI Engineer,Manufacturing,ChatGPT,Low,43166,114189,177108
3431,ML Engineer,Finance,OpenCV,Medium,71650,63497,125682
3432,ML Engineer,Marketing,UiPath,Low,131884,140345,60652
3433,Chatbot Operator,Manufacturing,TensorFlow,Medium,132964,37411,17808
3434,AI Engineer,Marketing,TensorFlow,Low,63627,37335,102109
3435,AI Engineer,Healthcare,UiPath,High,101769,71307,188953
3436,RPA Developer,Manufacturing,ChatGPT,Medium,93752,98627,170141
3437,Automation Analyst,IT,UiPath,Medium,40513,106608,163330
3438,AI Engineer,IT,ChatGPT,Low,66928,52701,157204
3439,RPA Developer,Healthcare,UiPath,Medium,127999,135614,85370
3440,AI Engineer,Finance,Python,Low,143020,93779,172127
3441,ML Engineer,IT,Power BI,High,130501,112934,190777
3442,RPA Developer,Healthcare,Python,Medium,58879,120014,36819
3443,Chatbot Operator,Healthcare,UiPath,Low,93564,8312,178659
3444,Automation Analyst,Manufacturing,OpenCV,High,116335,76457,169562
3445,Chatbot Operator,Healthcare,ChatGPT,Medium,42275,16181,59942
3446,Chatbot Operator,Healthcare,ChatGPT,Low,36729,51214,188741
3447,Data Entry Clerk,Manufacturing,ChatGPT,Low,124350,62993,31972
3448,Chatbot Operator,Healthcare,TensorFlow,High,107635,51653,176457
3449,Automation Analyst,IT,ChatGPT,High,131477,75988,83023
3450,Chatbot Operator,Finance,Python,High,37725,113801,58701
3451,AI Engineer,Finance,UiPath,Low,129407,149984,88555
3452,Automation Analyst,Manufacturing,UiPath,Medium,87404,104412,38333
3453,Data Entry Clerk,Manufacturing,Power BI,Medium,80663,92763,72106
3454,Data Entry Clerk,Healthcare,ChatGPT,Low,94887,75240,189113
3455,ML Engineer,Manufacturing,TensorFlow,High,103202,65254,21572
3456,RPA Developer,IT,Python,Low,116194,94511,114093
3457,AI Engineer,IT,UiPath,Low,69581,8180,95838
3458,Data Entry Clerk,Healthcare,TensorFlow,Low,62000,121876,33323
3459,AI Engineer,Finance,Python,Low,86103,135158,43128
3460,Chatbot Operator,Manufacturing,TensorFlow,High,87970,64038,57006
3461,Chatbot Operator,Finance,UiPath,High,80529,61997,187114
3462,AI Engineer,Marketing,TensorFlow,High,130672,5543,20504
3463,ML Engineer,Manufacturing,ChatGPT,Low,147884,9110,59338
3464,Chatbot Operator,Manufacturing,UiPath,Low,76365,90843,109862
3465,Chatbot Operator,Manufacturing,TensorFlow,Low,49769,47276,171015
3466,ML Engineer,Finance,Power BI,Low,125965,76676,66302
3467,Automation Analyst,Healthcare,Power BI,High,81733,61744,129983
3468,Automation Analyst,Healthcare,TensorFlow,Medium,73940,95501,169796
3469,ML Engineer,Manufacturing,Power BI,High,137281,56489,89473
3470,ML Engineer,Healthcare,ChatGPT,Medium,99027,107657,48113
3471,Chatbot Operator,Finance,TensorFlow,High,93248,23636,187513
3472,AI Engineer,Manufacturing,ChatGPT,High,74741,11394,65003
3473,ML Engineer,IT,OpenCV,High,67820,32520,159480
3474,RPA Developer,IT,ChatGPT,Medium,138694,39974,149433
3475,Automation Analyst,Healthcare,ChatGPT,Medium,42152,146151,11298
3476,Automation Analyst,IT,UiPath,Medium,50337,11385,195752
3477,Chatbot Operator,Healthcare,ChatGPT,High,135271,5119,48050
3478,AI Engineer,Marketing,OpenCV,High,55011,65415,171580
3479,Data Entry Clerk,Healthcare,ChatGPT,High,111501,38384,141920
3480,AI Engineer,Finance,OpenCV,High,127216,47964,166266
3481,Data Entry Clerk,Marketing,OpenCV,Medium,129622,67113,26179
3482,Automation Analyst,Manufacturing,UiPath,Medium,35355,121865,26663
3483,Chatbot Operator,Finance,TensorFlow,Medium,54592,70900,133505
3484,AI Engineer,Marketing,Python,Low,78191,61249,195107
3485,Data Entry Clerk,Manufacturing,ChatGPT,Low,132568,6620,64822
3486,Automation Analyst,IT,Python,High,145727,32708,134405
3487,RPA Developer,Marketing,UiPath,High,128415,70534,86580
3488,Automation Analyst,Healthcare,Python,Medium,60650,13895,156702
3489,Automation Analyst,IT,OpenCV,Medium,55384,50868,35787
